source_node_id;soure_node_entity;sink_node_id;sind_node_entity;association_type;sequence
33566;Issue;12313;Component;IssueComponent;NULL
33566;Issue;13910;Version;IssueFixVersion;NULL
33566;Issue;13910;Version;IssueVersion;NULL
33567;Issue;13304;Version;IssueVersion;NULL
33567;Issue;13305;Version;IssueFixVersion;NULL
33568;Issue;12337;Component;IssueComponent;NULL
33569;Issue;12234;Component;IssueComponent;NULL
33571;Issue;11938;Component;IssueComponent;NULL
33571;Issue;12701;Version;IssueFixVersion;NULL
33574;Issue;13304;Version;IssueFixVersion;NULL
33575;Issue;13321;Version;IssueFixVersion;NULL
33577;Issue;13304;Version;IssueFixVersion;NULL
33579;Issue;12293;Component;IssueComponent;NULL
33580;Issue;11928;Component;IssueComponent;NULL
33580;Issue;12701;Version;IssueFixVersion;NULL
33581;Issue;12288;Component;IssueComponent;NULL
33581;Issue;12328;Component;IssueComponent;NULL
33583;Issue;12293;Component;IssueComponent;NULL
33584;Issue;12293;Component;IssueComponent;NULL
33585;Issue;11928;Component;IssueComponent;NULL
33585;Issue;12701;Version;IssueFixVersion;NULL
33592;Issue;12339;Component;IssueComponent;NULL
33592;Issue;13304;Version;IssueFixVersion;NULL
33593;Issue;12328;Component;IssueComponent;NULL
33594;Issue;12328;Component;IssueComponent;NULL
33595;Issue;12385;Component;IssueComponent;NULL
33596;Issue;12386;Component;IssueComponent;NULL
33597;Issue;12307;Component;IssueComponent;NULL
33597;Issue;13300;Version;IssueFixVersion;NULL
33597;Issue;13300;Version;IssueVersion;NULL
33599;Issue;11928;Component;IssueComponent;NULL
33599;Issue;12701;Version;IssueFixVersion;NULL
33600;Issue;12328;Component;IssueComponent;NULL
33601;Issue;12328;Component;IssueComponent;NULL
33602;Issue;12328;Component;IssueComponent;NULL
33605;Issue;11929;Component;IssueComponent;NULL
33606;Issue;11929;Component;IssueComponent;NULL
33607;Issue;11929;Component;IssueComponent;NULL
33608;Issue;13230;Version;IssueFixVersion;NULL
33609;Issue;13230;Version;IssueFixVersion;NULL
33611;Issue;12339;Component;IssueComponent;NULL
33611;Issue;13304;Version;IssueFixVersion;NULL
33612;Issue;12302;Component;IssueComponent;NULL
33612;Issue;13300;Version;IssueFixVersion;NULL
33613;Issue;11913;Component;IssueComponent;NULL
33613;Issue;13209;Version;IssueFixVersion;NULL
33614;Issue;13101;Version;IssueFixVersion;NULL
33615;Issue;13101;Version;IssueFixVersion;NULL
33616;Issue;12234;Component;IssueComponent;NULL
33620;Issue;13334;Version;IssueFixVersion;NULL
33622;Issue;12234;Component;IssueComponent;NULL
33625;Issue;12235;Component;IssueComponent;NULL
33626;Issue;10305;Component;IssueComponent;NULL
33626;Issue;13003;Version;IssueFixVersion;NULL
33627;Issue;13910;Version;IssueFixVersion;NULL
33628;Issue;12338;Component;IssueComponent;NULL
33628;Issue;13305;Version;IssueFixVersion;NULL
33629;Issue;11929;Component;IssueComponent;NULL
33631;Issue;12529;Component;IssueComponent;NULL
33632;Issue;12306;Component;IssueComponent;NULL
33632;Issue;13300;Version;IssueFixVersion;NULL
33632;Issue;13300;Version;IssueVersion;NULL
33634;Issue;11701;Component;IssueComponent;NULL
33635;Issue;11928;Component;IssueComponent;NULL
33635;Issue;12701;Version;IssueFixVersion;NULL
33637;Issue;11702;Component;IssueComponent;NULL
33638;Issue;11702;Component;IssueComponent;NULL
33639;Issue;12235;Component;IssueComponent;NULL
33642;Issue;12328;Component;IssueComponent;NULL
33643;Issue;12240;Component;IssueComponent;NULL
33644;Issue;11702;Component;IssueComponent;NULL
33646;Issue;12235;Component;IssueComponent;NULL
33647;Issue;12339;Component;IssueComponent;NULL
33647;Issue;13304;Version;IssueFixVersion;NULL
33648;Issue;12235;Component;IssueComponent;NULL
33649;Issue;12306;Component;IssueComponent;NULL
33649;Issue;13300;Version;IssueFixVersion;NULL
33651;Issue;12254;Component;IssueComponent;NULL
33651;Issue;13422;Version;IssueFixVersion;NULL
33652;Issue;12005;Version;IssueFixVersion;NULL
33653;Issue;11821;Component;IssueComponent;NULL
33653;Issue;13209;Version;IssueFixVersion;NULL
33654;Issue;13610;Component;IssueComponent;NULL
33654;Issue;15312;Version;IssueFixVersion;NULL
33655;Issue;11902;Component;IssueComponent;NULL
33655;Issue;12701;Version;IssueFixVersion;NULL
33656;Issue;12317;Component;IssueComponent;NULL
33658;Issue;12338;Component;IssueComponent;NULL
33658;Issue;13305;Version;IssueFixVersion;NULL
33659;Issue;12342;Component;IssueComponent;NULL
33659;Issue;13305;Version;IssueFixVersion;NULL
33663;Issue;12234;Component;IssueComponent;NULL
33664;Issue;12354;Component;IssueComponent;NULL
33666;Issue;12338;Component;IssueComponent;NULL
33666;Issue;13304;Version;IssueFixVersion;NULL
33668;Issue;13332;Version;IssueVersion;NULL
33673;Issue;10310;Version;IssueVersion;NULL
33674;Issue;10311;Version;IssueFixVersion;NULL
33675;Issue;13300;Version;IssueFixVersion;NULL
33675;Issue;13300;Version;IssueVersion;NULL
33678;Issue;12312;Component;IssueComponent;NULL
33678;Issue;13910;Version;IssueFixVersion;NULL
33678;Issue;13910;Version;IssueVersion;NULL
33679;Issue;12312;Component;IssueComponent;NULL
33679;Issue;13302;Version;IssueFixVersion;NULL
33679;Issue;13302;Version;IssueVersion;NULL
33680;Issue;12310;Component;IssueComponent;NULL
33680;Issue;13302;Version;IssueFixVersion;NULL
33680;Issue;13302;Version;IssueVersion;NULL
33681;Issue;12312;Component;IssueComponent;NULL
33681;Issue;13302;Version;IssueFixVersion;NULL
33683;Issue;16456;Version;IssueFixVersion;NULL
33683;Issue;16456;Version;IssueVersion;NULL
33687;Issue;12005;Version;IssueFixVersion;NULL
33688;Issue;12310;Component;IssueComponent;NULL
33688;Issue;13910;Version;IssueFixVersion;NULL
33688;Issue;13910;Version;IssueVersion;NULL
33691;Issue;16474;Version;IssueFixVersion;NULL
33691;Issue;16474;Version;IssueVersion;NULL
33692;Issue;13300;Version;IssueFixVersion;NULL
33692;Issue;13300;Version;IssueVersion;NULL
33693;Issue;12311;Component;IssueComponent;NULL
33693;Issue;13910;Version;IssueFixVersion;NULL
33693;Issue;13910;Version;IssueVersion;NULL
33694;Issue;12311;Component;IssueComponent;NULL
33694;Issue;13302;Version;IssueFixVersion;NULL
33694;Issue;13302;Version;IssueVersion;NULL
33695;Issue;14628;Version;IssueVersion;NULL
33695;Issue;14640;Version;IssueFixVersion;NULL
33697;Issue;12311;Component;IssueComponent;NULL
33697;Issue;13910;Version;IssueFixVersion;NULL
33697;Issue;13910;Version;IssueVersion;NULL
33698;Issue;11913;Component;IssueComponent;NULL
33698;Issue;13209;Version;IssueFixVersion;NULL
33701;Issue;12312;Component;IssueComponent;NULL
33701;Issue;13302;Version;IssueFixVersion;NULL
33701;Issue;13302;Version;IssueVersion;NULL
33702;Issue;12311;Component;IssueComponent;NULL
33702;Issue;13302;Version;IssueFixVersion;NULL
33702;Issue;13302;Version;IssueVersion;NULL
33705;Issue;14627;Version;IssueFixVersion;NULL
33705;Issue;14628;Version;IssueVersion;NULL
33710;Issue;12339;Component;IssueComponent;NULL
33710;Issue;13304;Version;IssueFixVersion;NULL
33717;Issue;11913;Component;IssueComponent;NULL
33717;Issue;13211;Version;IssueFixVersion;NULL
33718;Issue;11702;Component;IssueComponent;NULL
33719;Issue;11938;Component;IssueComponent;NULL
33719;Issue;12805;Version;IssueFixVersion;NULL
33720;Issue;11702;Component;IssueComponent;NULL
33721;Issue;11928;Component;IssueComponent;NULL
33721;Issue;12701;Version;IssueFixVersion;NULL
33722;Issue;12234;Component;IssueComponent;NULL
33724;Issue;13321;Version;IssueFixVersion;NULL
33728;Issue;13321;Version;IssueFixVersion;NULL
33729;Issue;15800;Version;IssueFixVersion;NULL
33730;Issue;12338;Component;IssueComponent;NULL
33731;Issue;13101;Version;IssueFixVersion;NULL
33732;Issue;14202;Version;IssueFixVersion;NULL
33733;Issue;14724;Version;IssueFixVersion;NULL
33737;Issue;13335;Version;IssueFixVersion;NULL
33738;Issue;11929;Component;IssueComponent;NULL
33739;Issue;13321;Version;IssueFixVersion;NULL
33745;Issue;11821;Component;IssueComponent;NULL
33745;Issue;13209;Version;IssueFixVersion;NULL
33747;Issue;11929;Component;IssueComponent;NULL
33749;Issue;12344;Component;IssueComponent;NULL
33750;Issue;11930;Component;IssueComponent;NULL
33750;Issue;12701;Version;IssueFixVersion;NULL
33761;Issue;12344;Component;IssueComponent;NULL
33772;Issue;12344;Component;IssueComponent;NULL
33778;Issue;11205;Component;IssueComponent;NULL
33778;Issue;12005;Version;IssueFixVersion;NULL
33779;Issue;12305;Component;IssueComponent;NULL
33779;Issue;13300;Version;IssueFixVersion;NULL
33779;Issue;13300;Version;IssueVersion;NULL
33780;Issue;12344;Component;IssueComponent;NULL
33781;Issue;12344;Component;IssueComponent;NULL
33782;Issue;13304;Version;IssueFixVersion;NULL
33783;Issue;12328;Component;IssueComponent;NULL
33784;Issue;10308;Version;IssueFixVersion;NULL
33785;Issue;11701;Component;IssueComponent;NULL
33786;Issue;14202;Version;IssueFixVersion;NULL
33788;Issue;13334;Version;IssueFixVersion;NULL
33789;Issue;11821;Component;IssueComponent;NULL
33790;Issue;11938;Component;IssueComponent;NULL
33790;Issue;12701;Version;IssueFixVersion;NULL
33791;Issue;12245;Component;IssueComponent;NULL
33793;Issue;11928;Component;IssueComponent;NULL
33793;Issue;12701;Version;IssueFixVersion;NULL
33795;Issue;13334;Version;IssueFixVersion;NULL
33796;Issue;19332;Version;IssueFixVersion;NULL
33797;Issue;12339;Component;IssueComponent;NULL
33797;Issue;13304;Version;IssueFixVersion;NULL
33798;Issue;12338;Component;IssueComponent;NULL
33798;Issue;12339;Component;IssueComponent;NULL
33798;Issue;13304;Version;IssueFixVersion;NULL
33799;Issue;11400;Component;IssueComponent;NULL
33799;Issue;13813;Component;IssueComponent;NULL
33804;Issue;12311;Component;IssueComponent;NULL
33804;Issue;13302;Version;IssueFixVersion;NULL
33804;Issue;13302;Version;IssueVersion;NULL
33805;Issue;12365;Component;IssueComponent;NULL
33806;Issue;11928;Component;IssueComponent;NULL
33806;Issue;12701;Version;IssueFixVersion;NULL
33808;Issue;12306;Component;IssueComponent;NULL
33808;Issue;13300;Version;IssueFixVersion;NULL
33808;Issue;13300;Version;IssueVersion;NULL
33809;Issue;12388;Component;IssueComponent;NULL
33809;Issue;13321;Version;IssueFixVersion;NULL
33810;Issue;12358;Component;IssueComponent;NULL
33810;Issue;14726;Version;IssueFixVersion;NULL
33811;Issue;13321;Version;IssueFixVersion;NULL
33813;Issue;11702;Component;IssueComponent;NULL
33816;Issue;12343;Component;IssueComponent;NULL
33816;Issue;13304;Version;IssueFixVersion;NULL
33818;Issue;12375;Component;IssueComponent;NULL
33821;Issue;13302;Version;IssueFixVersion;NULL
33821;Issue;13302;Version;IssueVersion;NULL
33823;Issue;12339;Component;IssueComponent;NULL
33823;Issue;13304;Version;IssueFixVersion;NULL
33827;Issue;13321;Version;IssueFixVersion;NULL
33828;Issue;12288;Component;IssueComponent;NULL
33829;Issue;13304;Version;IssueFixVersion;NULL
33831;Issue;13321;Version;IssueFixVersion;NULL
33832;Issue;13321;Version;IssueFixVersion;NULL
33833;Issue;12310;Component;IssueComponent;NULL
33833;Issue;13302;Version;IssueFixVersion;NULL
33833;Issue;13302;Version;IssueVersion;NULL
33834;Issue;12328;Component;IssueComponent;NULL
33835;Issue;12328;Component;IssueComponent;NULL
33836;Issue;12293;Component;IssueComponent;NULL
33836;Issue;12328;Component;IssueComponent;NULL
33838;Issue;12313;Component;IssueComponent;NULL
33838;Issue;13302;Version;IssueFixVersion;NULL
33838;Issue;13302;Version;IssueVersion;NULL
33842;Issue;12339;Component;IssueComponent;NULL
33842;Issue;13304;Version;IssueFixVersion;NULL
33845;Issue;12311;Component;IssueComponent;NULL
33845;Issue;13302;Version;IssueFixVersion;NULL
33845;Issue;13302;Version;IssueVersion;NULL
33847;Issue;15373;Component;IssueComponent;NULL
33848;Issue;15373;Component;IssueComponent;NULL
33849;Issue;15373;Component;IssueComponent;NULL
33851;Issue;15373;Component;IssueComponent;NULL
33852;Issue;15373;Component;IssueComponent;NULL
33853;Issue;11931;Component;IssueComponent;NULL
33853;Issue;12805;Version;IssueFixVersion;NULL
33855;Issue;13304;Version;IssueFixVersion;NULL
33856;Issue;13304;Version;IssueFixVersion;NULL
33857;Issue;12354;Component;IssueComponent;NULL
33857;Issue;13321;Version;IssueFixVersion;NULL
33870;Issue;12307;Component;IssueComponent;NULL
33870;Issue;13300;Version;IssueFixVersion;NULL
33870;Issue;13300;Version;IssueVersion;NULL
33871;Issue;12439;Component;IssueComponent;NULL
33872;Issue;12310;Component;IssueComponent;NULL
33872;Issue;13302;Version;IssueFixVersion;NULL
33872;Issue;13302;Version;IssueVersion;NULL
33873;Issue;12310;Component;IssueComponent;NULL
33873;Issue;13302;Version;IssueFixVersion;NULL
33873;Issue;13302;Version;IssueVersion;NULL
33878;Issue;12310;Component;IssueComponent;NULL
33878;Issue;13302;Version;IssueFixVersion;NULL
33878;Issue;13302;Version;IssueVersion;NULL
33879;Issue;13003;Version;IssueFixVersion;NULL
33880;Issue;13003;Version;IssueFixVersion;NULL
33881;Issue;12339;Component;IssueComponent;NULL
33881;Issue;12342;Component;IssueComponent;NULL
33882;Issue;11929;Component;IssueComponent;NULL
33882;Issue;12805;Version;IssueFixVersion;NULL
33885;Issue;11902;Component;IssueComponent;NULL
33885;Issue;12701;Version;IssueFixVersion;NULL
33886;Issue;12312;Component;IssueComponent;NULL
33886;Issue;13302;Version;IssueFixVersion;NULL
33886;Issue;13302;Version;IssueVersion;NULL
33889;Issue;12337;Component;IssueComponent;NULL
33890;Issue;12337;Component;IssueComponent;NULL
33891;Issue;12357;Component;IssueComponent;NULL
33891;Issue;13321;Version;IssueFixVersion;NULL
33892;Issue;12237;Component;IssueComponent;NULL
33893;Issue;10308;Version;IssueFixVersion;NULL
33894;Issue;11929;Component;IssueComponent;NULL
33895;Issue;10308;Version;IssueFixVersion;NULL
33897;Issue;12310;Component;IssueComponent;NULL
33897;Issue;13302;Version;IssueVersion;NULL
33897;Issue;13906;Version;IssueFixVersion;NULL
33898;Issue;12237;Component;IssueComponent;NULL
33900;Issue;15373;Component;IssueComponent;NULL
33902;Issue;12237;Component;IssueComponent;NULL
33903;Issue;13003;Version;IssueFixVersion;NULL
33904;Issue;12304;Component;IssueComponent;NULL
33904;Issue;13300;Version;IssueFixVersion;NULL
33905;Issue;13003;Version;IssueFixVersion;NULL
33906;Issue;12328;Component;IssueComponent;NULL
33907;Issue;12288;Component;IssueComponent;NULL
33908;Issue;12375;Component;IssueComponent;NULL
33909;Issue;12338;Component;IssueComponent;NULL
33910;Issue;12375;Component;IssueComponent;NULL
33911;Issue;12375;Component;IssueComponent;NULL
33915;Issue;11902;Component;IssueComponent;NULL
33915;Issue;12701;Version;IssueFixVersion;NULL
33917;Issue;12237;Component;IssueComponent;NULL
33925;Issue;11909;Component;IssueComponent;NULL
33925;Issue;13209;Version;IssueFixVersion;NULL
33933;Issue;12311;Component;IssueComponent;NULL
33933;Issue;13302;Version;IssueFixVersion;NULL
33933;Issue;13302;Version;IssueVersion;NULL
33939;Issue;12245;Component;IssueComponent;NULL
33965;Issue;12304;Component;IssueComponent;NULL
33965;Issue;13300;Version;IssueFixVersion;NULL
33965;Issue;13300;Version;IssueVersion;NULL
33966;Issue;11930;Component;IssueComponent;NULL
33966;Issue;12701;Version;IssueFixVersion;NULL
33968;Issue;12436;Component;IssueComponent;NULL
33970;Issue;12234;Component;IssueComponent;NULL
33972;Issue;11929;Component;IssueComponent;NULL
33973;Issue;12375;Component;IssueComponent;NULL
33978;Issue;12360;Component;IssueComponent;NULL
33979;Issue;11913;Component;IssueComponent;NULL
33979;Issue;13209;Version;IssueFixVersion;NULL
33981;Issue;11928;Component;IssueComponent;NULL
33981;Issue;12701;Version;IssueFixVersion;NULL
33983;Issue;13300;Version;IssueFixVersion;NULL
33983;Issue;13300;Version;IssueVersion;NULL
33985;Issue;12288;Component;IssueComponent;NULL
33991;Issue;19025;Version;IssueFixVersion;NULL
33994;Issue;11913;Component;IssueComponent;NULL
33994;Issue;12701;Version;IssueFixVersion;NULL
33995;Issue;13321;Version;IssueFixVersion;NULL
33997;Issue;12311;Component;IssueComponent;NULL
33997;Issue;13910;Version;IssueFixVersion;NULL
33997;Issue;13910;Version;IssueVersion;NULL
34003;Issue;15207;Component;IssueComponent;NULL
34016;Issue;14627;Version;IssueVersion;NULL
34016;Issue;14640;Version;IssueFixVersion;NULL
34019;Issue;12306;Component;IssueComponent;NULL
34019;Issue;13300;Version;IssueFixVersion;NULL
34019;Issue;13300;Version;IssueVersion;NULL
34042;Issue;27912;Version;IssueFixVersion;NULL
34051;Issue;12304;Component;IssueComponent;NULL
34051;Issue;13300;Version;IssueFixVersion;NULL
34051;Issue;13300;Version;IssueVersion;NULL
34060;Issue;12242;Component;IssueComponent;NULL
34061;Issue;12388;Component;IssueComponent;NULL
34061;Issue;14202;Version;IssueFixVersion;NULL
34062;Issue;12388;Component;IssueComponent;NULL
34062;Issue;14202;Version;IssueFixVersion;NULL
34063;Issue;12388;Component;IssueComponent;NULL
34063;Issue;14202;Version;IssueFixVersion;NULL
34064;Issue;12388;Component;IssueComponent;NULL
34064;Issue;13321;Version;IssueFixVersion;NULL
34065;Issue;12358;Component;IssueComponent;NULL
34065;Issue;13321;Version;IssueFixVersion;NULL
34065;Issue;13321;Version;IssueVersion;NULL
34068;Issue;11927;Component;IssueComponent;NULL
34070;Issue;12311;Component;IssueComponent;NULL
34070;Issue;13302;Version;IssueFixVersion;NULL
34070;Issue;13302;Version;IssueVersion;NULL
34071;Issue;13321;Version;IssueFixVersion;NULL
34072;Issue;10400;Version;IssueFixVersion;NULL
34073;Issue;12304;Component;IssueComponent;NULL
34073;Issue;13300;Version;IssueFixVersion;NULL
34073;Issue;13300;Version;IssueVersion;NULL
34074;Issue;12209;Component;IssueComponent;NULL
34074;Issue;12251;Component;IssueComponent;NULL
34075;Issue;11909;Component;IssueComponent;NULL
34075;Issue;13209;Version;IssueFixVersion;NULL
34076;Issue;12304;Component;IssueComponent;NULL
34076;Issue;12306;Component;IssueComponent;NULL
34076;Issue;13300;Version;IssueFixVersion;NULL
34076;Issue;13300;Version;IssueVersion;NULL
34077;Issue;16576;Version;IssueFixVersion;NULL
34078;Issue;11909;Component;IssueComponent;NULL
34078;Issue;13211;Version;IssueFixVersion;NULL
34080;Issue;10305;Component;IssueComponent;NULL
34080;Issue;13003;Version;IssueFixVersion;NULL
34081;Issue;19332;Version;IssueFixVersion;NULL
34082;Issue;10310;Version;IssueVersion;NULL
34082;Issue;10311;Version;IssueFixVersion;NULL
34084;Issue;12306;Component;IssueComponent;NULL
34084;Issue;12307;Component;IssueComponent;NULL
34084;Issue;13300;Version;IssueFixVersion;NULL
34084;Issue;13300;Version;IssueVersion;NULL
34085;Issue;12357;Component;IssueComponent;NULL
34089;Issue;11400;Component;IssueComponent;NULL
34089;Issue;13813;Component;IssueComponent;NULL
34089;Issue;13821;Component;IssueComponent;NULL
34090;Issue;11400;Component;IssueComponent;NULL
34090;Issue;13813;Component;IssueComponent;NULL
34091;Issue;13410;Version;IssueFixVersion;NULL
34092;Issue;13410;Version;IssueFixVersion;NULL
34093;Issue;12357;Component;IssueComponent;NULL
34094;Issue;13410;Version;IssueFixVersion;NULL
34096;Issue;12304;Component;IssueComponent;NULL
34096;Issue;13300;Version;IssueFixVersion;NULL
34096;Issue;13300;Version;IssueVersion;NULL
34100;Issue;12362;Component;IssueComponent;NULL
34100;Issue;13321;Version;IssueFixVersion;NULL
34101;Issue;11930;Component;IssueComponent;NULL
34101;Issue;12701;Version;IssueFixVersion;NULL
34102;Issue;13302;Version;IssueFixVersion;NULL
34103;Issue;12342;Component;IssueComponent;NULL
34103;Issue;13305;Version;IssueFixVersion;NULL
34104;Issue;13300;Version;IssueFixVersion;NULL
34105;Issue;13300;Version;IssueFixVersion;NULL
34107;Issue;11913;Component;IssueComponent;NULL
34107;Issue;13209;Version;IssueFixVersion;NULL
34108;Issue;13300;Version;IssueFixVersion;NULL
34109;Issue;13300;Version;IssueFixVersion;NULL
34110;Issue;13300;Version;IssueFixVersion;NULL
34111;Issue;13300;Version;IssueFixVersion;NULL
34112;Issue;13300;Version;IssueFixVersion;NULL
34113;Issue;13300;Version;IssueFixVersion;NULL
34115;Issue;13321;Version;IssueFixVersion;NULL
34118;Issue;13300;Version;IssueFixVersion;NULL
34120;Issue;12343;Component;IssueComponent;NULL
34120;Issue;13305;Version;IssueFixVersion;NULL
34125;Issue;10311;Version;IssueFixVersion;NULL
34134;Issue;11918;Component;IssueComponent;NULL
34134;Issue;12701;Version;IssueFixVersion;NULL
34135;Issue;12500;Version;IssueVersion;NULL
34135;Issue;13338;Version;IssueFixVersion;NULL
34136;Issue;12249;Component;IssueComponent;NULL
34137;Issue;12314;Component;IssueComponent;NULL
34137;Issue;13302;Version;IssueFixVersion;NULL
34137;Issue;13302;Version;IssueVersion;NULL
34138;Issue;19332;Version;IssueFixVersion;NULL
34141;Issue;13003;Version;IssueFixVersion;NULL
34142;Issue;12255;Component;IssueComponent;NULL
34142;Issue;13422;Version;IssueFixVersion;NULL
34143;Issue;11938;Component;IssueComponent;NULL
34143;Issue;12701;Version;IssueFixVersion;NULL
34144;Issue;12293;Component;IssueComponent;NULL
34144;Issue;12375;Component;IssueComponent;NULL
34145;Issue;12339;Component;IssueComponent;NULL
34145;Issue;13304;Version;IssueFixVersion;NULL
34147;Issue;12354;Component;IssueComponent;NULL
34147;Issue;13321;Version;IssueFixVersion;NULL
34148;Issue;12354;Component;IssueComponent;NULL
34148;Issue;13321;Version;IssueFixVersion;NULL
34149;Issue;10310;Version;IssueVersion;NULL
34149;Issue;13325;Version;IssueFixVersion;NULL
34150;Issue;14102;Version;IssueFixVersion;NULL
34150;Issue;15224;Component;IssueComponent;NULL
34151;Issue;14102;Version;IssueFixVersion;NULL
34151;Issue;15224;Component;IssueComponent;NULL
34152;Issue;14102;Version;IssueFixVersion;NULL
34152;Issue;15224;Component;IssueComponent;NULL
34153;Issue;14102;Version;IssueFixVersion;NULL
34153;Issue;15224;Component;IssueComponent;NULL
34154;Issue;14102;Version;IssueFixVersion;NULL
34154;Issue;15224;Component;IssueComponent;NULL
34155;Issue;14102;Version;IssueFixVersion;NULL
34155;Issue;15224;Component;IssueComponent;NULL
34156;Issue;14102;Version;IssueFixVersion;NULL
34156;Issue;15224;Component;IssueComponent;NULL
34157;Issue;14102;Version;IssueFixVersion;NULL
34157;Issue;15224;Component;IssueComponent;NULL
34158;Issue;14102;Version;IssueFixVersion;NULL
34158;Issue;15224;Component;IssueComponent;NULL
34159;Issue;14102;Version;IssueFixVersion;NULL
34159;Issue;15224;Component;IssueComponent;NULL
34160;Issue;14102;Version;IssueFixVersion;NULL
34160;Issue;15224;Component;IssueComponent;NULL
34161;Issue;15224;Component;IssueComponent;NULL
34162;Issue;10310;Version;IssueVersion;NULL
34162;Issue;10311;Version;IssueFixVersion;NULL
34163;Issue;11929;Component;IssueComponent;NULL
34163;Issue;12701;Version;IssueFixVersion;NULL
34164;Issue;12306;Component;IssueComponent;NULL
34164;Issue;13300;Version;IssueFixVersion;NULL
34165;Issue;12288;Component;IssueComponent;NULL
34166;Issue;11938;Component;IssueComponent;NULL
34166;Issue;12805;Version;IssueFixVersion;NULL
34169;Issue;12249;Component;IssueComponent;NULL
34170;Issue;12377;Component;IssueComponent;NULL
34170;Issue;13327;Version;IssueFixVersion;NULL
34171;Issue;11928;Component;IssueComponent;NULL
34172;Issue;13300;Version;IssueFixVersion;NULL
34172;Issue;13300;Version;IssueVersion;NULL
34173;Issue;12310;Component;IssueComponent;NULL
34173;Issue;13906;Version;IssueFixVersion;NULL
34173;Issue;13906;Version;IssueVersion;NULL
34174;Issue;10308;Version;IssueFixVersion;NULL
34175;Issue;12344;Component;IssueComponent;NULL
34175;Issue;13304;Version;IssueVersion;NULL
34176;Issue;13911;Version;IssueFixVersion;NULL
34177;Issue;12342;Component;IssueComponent;NULL
34177;Issue;13304;Version;IssueFixVersion;NULL
34178;Issue;11929;Component;IssueComponent;NULL
34178;Issue;12701;Version;IssueFixVersion;NULL
34180;Issue;15224;Component;IssueComponent;NULL
34182;Issue;11913;Component;IssueComponent;NULL
34182;Issue;13209;Version;IssueFixVersion;NULL
34183;Issue;11604;Version;IssueFixVersion;NULL
34188;Issue;13300;Version;IssueFixVersion;NULL
34189;Issue;12338;Component;IssueComponent;NULL
34192;Issue;13300;Version;IssueFixVersion;NULL
34193;Issue;12344;Component;IssueComponent;NULL
34193;Issue;13305;Version;IssueFixVersion;NULL
34194;Issue;11928;Component;IssueComponent;NULL
34194;Issue;12701;Version;IssueFixVersion;NULL
34195;Issue;13418;Version;IssueFixVersion;NULL
34196;Issue;12344;Component;IssueComponent;NULL
34196;Issue;13304;Version;IssueFixVersion;NULL
34197;Issue;12401;Component;IssueComponent;NULL
34198;Issue;11701;Component;IssueComponent;NULL
34199;Issue;12401;Component;IssueComponent;NULL
34200;Issue;13300;Version;IssueFixVersion;NULL
34201;Issue;13321;Version;IssueVersion;NULL
34202;Issue;13302;Version;IssueFixVersion;NULL
34203;Issue;12401;Component;IssueComponent;NULL
34204;Issue;12401;Component;IssueComponent;NULL
34205;Issue;14501;Version;IssueFixVersion;NULL
34206;Issue;13302;Version;IssueFixVersion;NULL
34207;Issue;13910;Version;IssueFixVersion;NULL
34207;Issue;13910;Version;IssueVersion;NULL
34210;Issue;12315;Component;IssueComponent;NULL
34210;Issue;13302;Version;IssueFixVersion;NULL
34211;Issue;12315;Component;IssueComponent;NULL
34211;Issue;13302;Version;IssueFixVersion;NULL
34212;Issue;13300;Version;IssueFixVersion;NULL
34212;Issue;13300;Version;IssueVersion;NULL
34213;Issue;11702;Component;IssueComponent;NULL
34214;Issue;11930;Component;IssueComponent;NULL
34214;Issue;12701;Version;IssueFixVersion;NULL
34215;Issue;11929;Component;IssueComponent;NULL
34216;Issue;12318;Component;IssueComponent;NULL
34217;Issue;13228;Version;IssueFixVersion;NULL
34218;Issue;11928;Component;IssueComponent;NULL
34218;Issue;12805;Version;IssueFixVersion;NULL
34233;Issue;12378;Component;IssueComponent;NULL
34233;Issue;12389;Component;IssueComponent;NULL
34233;Issue;13327;Version;IssueFixVersion;NULL
34235;Issue;13400;Version;IssueFixVersion;NULL
34236;Issue;11938;Component;IssueComponent;NULL
34236;Issue;12701;Version;IssueFixVersion;NULL
34237;Issue;12235;Component;IssueComponent;NULL
34238;Issue;11702;Component;IssueComponent;NULL
34239;Issue;11702;Component;IssueComponent;NULL
34240;Issue;11702;Component;IssueComponent;NULL
34241;Issue;11702;Component;IssueComponent;NULL
34242;Issue;11702;Component;IssueComponent;NULL
34243;Issue;11702;Component;IssueComponent;NULL
34244;Issue;11702;Component;IssueComponent;NULL
34245;Issue;12235;Component;IssueComponent;NULL
34246;Issue;11702;Component;IssueComponent;NULL
34291;Issue;12256;Component;IssueComponent;NULL
34292;Issue;11702;Component;IssueComponent;NULL
34293;Issue;13305;Version;IssueFixVersion;NULL
34301;Issue;13413;Version;IssueFixVersion;NULL
34306;Issue;13336;Version;IssueFixVersion;NULL
34308;Issue;11702;Component;IssueComponent;NULL
34309;Issue;10308;Version;IssueFixVersion;NULL
34400;Issue;11938;Component;IssueComponent;NULL
34400;Issue;12701;Version;IssueFixVersion;NULL
34404;Issue;11702;Component;IssueComponent;NULL
34405;Issue;11702;Component;IssueComponent;NULL
34406;Issue;11702;Component;IssueComponent;NULL
34407;Issue;11702;Component;IssueComponent;NULL
34409;Issue;13334;Version;IssueFixVersion;NULL
